,0,1,2,3,4,5,6,7
2279,6,0,4,0,1,0,4,0
2280,5,1,2,3,0,1,2,0
2281,2,2,6,6,3,2,3,2
2282,1,5,4,4,7,7,6,6
2283,6,5,7,7,3,3,3,3
2284,3,1,1,1,4,5,5,5
2285,2,7,1,3,2,7,1,3
2286,1,0,3,0,5,5,7,1
2287,1,0,4,0,4,0,4,4
2288,1,6,1,5,7,7,1,5
2289,2,2,5,6,4,6,5,4
2290,4,5,3,7,2,2,2,2
2291,7,7,7,7,1,3,7,7
2292,5,4,3,5,2,6,3,3
2293,6,3,1,1,4,0,0,0
2294,4,3,0,1,1,1,1,1
2295,6,0,1,1,7,1,3,1
2296,1,2,4,6,0,2,4,6
2297,0,5,4,5,2,7,4,5
2298,6,2,4,0,4,2,4,0
2299,3,5,3,3,3,3,3,3
2300,1,7,4,5,0,0,0,4
2301,4,5,4,5,4,4,4,4
2302,6,0,2,2,3,3,2,2
2303,3,4,4,4,7,6,4,4
2304,5,1,2,0,5,1,2,0
2305,1,7,7,7,3,7,7,7
2306,7,3,7,3,3,3,3,3
2307,6,7,0,7,7,7,3,7
2308,6,4,5,5,4,4,5,4
2309,0,2,3,2,3,2,3,2
2310,7,7,5,5,3,7,7,7
2311,5,4,4,4,0,4,4,4
2312,6,2,5,2,3,2,5,2
2313,7,3,7,7,3,3,7,7
2314,1,7,5,7,1,5,5,5
2315,1,7,3,7,0,2,0,2
2316,1,0,6,2,1,1,2,2
2317,6,3,2,2,6,7,6,6
2318,5,1,4,0,5,1,4,1
2319,7,5,3,3,1,1,1,1
2320,7,4,3,7,1,0,1,1
2321,1,0,6,6,2,2,6,6
2322,7,5,6,5,4,5,4,5
2323,6,3,3,3,3,3,3,3
2324,5,5,2,3,3,3,3,3
2325,0,0,0,0,3,2,2,0
2326,2,6,4,6,7,6,5,6
2327,6,6,2,6,4,6,6,6
2328,6,4,0,4,2,6,0,0
2329,2,7,5,7,0,6,0,4
2330,7,5,5,5,5,5,5,5
2331,5,1,5,5,1,1,1,1
2332,4,0,4,4,1,1,1,1
2333,7,1,0,1,4,5,4,1
2334,4,0,6,0,6,4,6,4
2335,0,6,7,6,6,6,6,6
2336,1,5,7,5,1,1,5,5
2337,3,5,3,7,2,4,2,7
2338,2,1,2,0,1,1,3,1
2339,4,6,7,6,5,7,7,7
2340,5,3,7,3,4,6,5,7
2341,5,0,2,0,1,1,0,0
2342,3,7,4,7,7,7,6,7
2343,6,0,6,4,3,0,6,4
2344,3,6,6,6,2,6,6,6
2345,7,6,7,6,3,2,3,7
2346,0,1,3,3,3,3,3,3
2347,0,7,2,2,1,7,2,2
2348,0,2,7,7,0,2,7,7
2349,0,7,4,4,5,5,4,4
2350,7,1,7,5,3,1,3,1
2351,2,2,7,7,4,4,5,5
2352,1,1,5,5,0,0,1,1
2353,1,1,5,5,5,1,5,5
2354,6,0,0,0,6,4,0,0
2355,7,1,1,1,4,4,4,4
2356,0,2,2,2,4,6,6,6
2357,7,0,5,0,4,0,4,0
2358,7,3,7,7,6,2,6,7
2359,0,2,3,2,3,2,3,2
2360,3,3,3,3,0,1,0,3
2361,3,2,2,2,0,2,0,2
2362,6,6,7,6,7,6,7,6
2363,3,5,1,5,2,5,3,1
2364,6,5,7,7,4,4,6,6
2365,5,2,0,0,4,4,4,0
2366,3,5,5,5,1,1,1,1
2367,1,5,0,0,7,7,6,6
2368,0,3,0,1,7,3,3,3
2369,4,0,2,0,2,2,2,2
2370,5,5,7,7,1,1,3,3
2371,1,5,1,5,1,5,1,1
2372,2,2,2,2,0,2,2,2
2373,7,4,7,4,6,6,7,6
2374,6,7,7,7,0,4,4,5
2375,6,0,4,4,1,0,0,0
2376,5,3,4,6,3,3,0,2
2377,5,5,3,1,5,5,3,1
2378,1,1,5,5,6,3,7,7
2379,4,0,1,0,7,6,5,5
2380,7,1,3,3,3,3,3,3
2381,4,1,2,2,6,2,2,2
2382,6,1,1,1,1,1,1,1
2383,5,5,0,1,7,7,7,5
2384,0,0,5,4,5,0,5,4
2385,0,2,3,2,5,4,5,4
2386,5,2,0,0,1,0,0,0
2387,1,2,5,7,0,2,0,2
2388,6,3,6,3,6,3,6,7
2389,1,4,7,6,3,6,7,6
2390,0,4,3,0,0,0,0,0
2391,5,2,3,2,5,0,3,2
2392,3,6,0,2,4,4,0,0
2393,2,1,3,1,7,1,7,1
2394,7,0,5,0,5,0,5,0
2395,1,5,7,7,7,7,7,7
2396,4,2,7,6,0,2,2,2
2397,0,6,2,6,3,6,2,6
2398,1,6,6,6,5,6,6,6
2399,1,2,7,7,7,2,7,7
2400,7,7,2,3,1,1,3,3
2401,4,5,4,4,6,7,4,4
2402,7,1,1,1,1,1,1,1
2403,0,6,5,7,1,1,1,5
2404,4,0,0,0,1,0,1,0
2405,7,7,1,1,7,7,1,1
2406,7,4,5,5,1,4,5,5
2407,0,0,0,0,3,3,3,3
2408,5,1,2,1,7,1,3,1
2409,5,1,0,0,4,1,0,0
2410,4,0,1,1,6,6,5,5
2411,3,2,0,2,4,2,4,2
2412,3,5,3,1,5,5,1,1
2413,7,2,0,0,7,2,0,0
2414,1,7,0,5,6,7,6,7
2415,1,3,0,0,5,1,0,0
2416,3,1,7,0,6,0,6,0
2417,2,1,2,3,6,6,6,2
2418,3,7,2,2,6,6,6,6
2419,1,1,2,3,0,0,0,0
2420,7,3,1,3,3,3,1,3
2421,3,6,1,0,3,3,1,1
2422,4,0,0,0,5,0,1,0
2423,3,3,1,3,1,3,1,3
2424,3,3,3,3,2,3,2,3
2425,1,2,3,3,1,3,1,3
2426,4,4,4,4,5,4,4,4
2427,6,7,1,3,7,7,7,7
2428,4,4,4,4,0,4,0,4
2429,2,2,6,2,2,2,2,2
2430,1,7,5,7,4,4,4,4
2431,5,0,0,0,7,7,5,0
2432,7,0,4,0,3,2,2,2
2433,2,0,4,4,6,4,4,4
2434,7,3,5,1,5,3,5,1
2435,2,5,3,3,1,1,3,1
2436,0,4,1,4,7,6,5,5
2437,3,7,5,7,1,1,5,5
2438,1,7,6,6,0,1,4,6
2439,4,4,6,6,1,5,5,4
2440,7,1,4,1,4,1,4,0
2441,1,3,3,3,1,1,1,1
2442,3,3,0,1,5,3,1,1
2443,5,0,0,0,1,0,0,0
2444,4,6,4,6,5,7,5,7
2445,5,0,3,1,4,0,1,1
2446,0,3,7,3,3,3,3,3
2447,3,0,7,0,4,0,6,0
2448,1,1,1,1,7,1,5,1
2449,7,7,3,7,5,5,1,5
2450,2,5,3,3,2,6,2,2
2451,4,5,0,0,5,5,1,1
2452,4,2,1,0,7,2,3,2
2453,6,2,5,3,4,4,5,5
2454,7,2,4,6,0,2,4,6
2455,7,0,1,1,6,6,0,0
2456,5,3,7,3,2,3,7,3
2457,7,7,7,7,5,7,7,7
2458,4,5,2,2,4,4,2,2
2459,6,0,2,0,5,4,5,4
2460,3,1,5,5,7,5,5,5
2461,3,4,6,4,6,4,6,6
2462,3,2,3,3,6,6,6,2
2463,1,5,5,5,6,4,7,5
2464,6,2,1,1,0,0,0,0
2465,0,2,5,6,5,7,5,7
2466,3,3,3,3,0,0,0,0
2467,3,3,5,5,2,2,7,7
2468,1,5,7,7,0,1,7,7
2469,7,4,2,0,5,4,2,4
2470,1,3,7,7,0,2,6,6
2471,3,0,5,4,7,6,4,4
2472,1,7,0,2,7,7,6,7
2473,0,6,2,6,0,0,0,0
2474,7,2,4,6,5,6,4,6
2475,5,7,2,2,6,7,2,6
2476,6,3,7,7,6,7,7,7
2477,5,3,3,3,0,3,2,3
2478,0,1,3,1,2,0,2,1
2479,5,1,6,5,4,4,6,4
2480,3,7,5,7,6,6,4,6
2481,4,2,2,2,6,2,6,2
2482,5,0,5,1,4,4,5,4
2483,5,3,2,2,4,6,2,2
2484,7,3,6,6,1,1,4,0
2485,1,1,0,0,5,1,3,1
2486,0,5,0,1,4,4,0,0
2487,6,2,5,2,2,2,2,2
2488,2,2,6,2,2,2,6,2
2489,3,7,1,3,6,7,6,7
2490,5,5,1,1,2,2,2,0
2491,5,0,0,0,3,0,0,0
2492,5,3,0,1,5,3,5,1
2493,3,6,1,3,2,2,2,2
2494,2,4,4,4,0,0,4,4
2495,3,4,6,6,4,4,4,4
2496,7,7,6,6,1,3,3,3
2497,0,5,5,5,7,7,7,7
2498,4,5,5,5,6,4,7,5
2499,5,7,1,1,2,7,1,1
2500,0,1,4,4,3,1,2,1
2501,5,1,7,7,0,0,5,5
2502,4,0,2,2,1,1,1,1
2503,5,3,7,3,7,3,7,3
2504,1,6,0,0,2,2,0,0
2505,7,1,1,1,6,5,3,1
2506,1,0,7,7,2,2,7,6
2507,0,1,3,3,3,3,3,3
2508,2,5,5,5,2,3,3,3
2509,1,1,6,4,7,5,7,7
2510,4,1,7,5,2,0,6,6
2511,6,1,4,0,1,1,4,1
2512,2,1,4,0,4,0,4,4
2513,4,6,7,6,6,6,7,6
2514,1,7,7,7,3,7,3,7
2515,1,1,4,0,1,1,0,0
2516,2,0,1,0,4,4,0,0
2517,5,4,6,6,7,7,7,7
2518,0,0,3,0,0,0,2,0
2519,0,5,6,5,7,5,7,5
2520,7,3,2,3,5,5,1,1
2521,3,3,1,1,4,5,1,1
2522,1,2,0,2,2,2,2,2
2523,5,0,1,0,1,0,1,0
2524,5,1,6,3,4,1,6,1
2525,3,5,5,5,5,5,5,5
2526,2,0,0,0,0,0,0,0
2527,2,4,2,0,3,1,3,3
2528,3,6,7,6,7,7,7,7
2529,0,6,2,6,2,2,2,2
2530,7,2,2,2,1,2,3,2
2531,0,1,2,2,1,1,0,1
2532,4,1,5,1,0,0,0,0
2533,0,0,6,4,5,5,6,4
2534,4,2,6,6,3,3,7,3
2535,5,6,1,2,4,4,0,4
2536,7,6,6,6,6,6,6,6
2537,0,2,6,6,4,4,4,4
2538,4,1,5,1,2,3,6,1
2539,6,5,1,5,2,6,2,6
2540,2,1,4,4,4,5,4,4
2541,7,7,7,7,6,6,6,6
2542,5,5,4,4,5,5,4,4
2543,1,3,1,3,1,1,1,1
2544,5,2,7,2,7,3,7,3
2545,1,0,2,2,0,0,2,0
2546,0,7,1,1,4,4,1,1
2547,2,5,2,0,0,0,0,0
2548,4,3,5,7,6,6,4,7
2549,4,4,5,4,4,4,5,4
2550,6,1,2,2,5,1,0,0
2551,2,7,6,7,2,7,6,7
2552,1,3,5,7,7,7,5,7
2553,5,3,2,2,6,6,2,2
2554,4,5,5,5,4,4,5,5
2555,1,0,4,0,5,1,4,0
2556,5,0,0,0,3,2,3,2
2557,3,3,4,4,4,0,4,4
2558,0,0,4,0,6,0,6,0
2559,6,5,4,5,2,5,4,5
2560,4,7,5,5,1,5,1,5
2561,1,3,2,3,4,1,0,3
2562,6,5,4,4,5,5,5,5
2563,4,7,6,6,3,7,3,7
2564,6,6,6,6,5,6,6,6
2565,1,2,5,2,3,2,1,2
2566,0,1,1,1,5,1,1,1
2567,7,7,3,3,7,7,7,7
2568,1,2,4,2,0,0,0,0
2569,3,0,2,2,0,0,2,2
2570,3,5,3,1,1,1,3,1
2571,4,0,5,5,3,2,7,7
2572,4,5,4,5,5,5,4,5
2573,4,3,0,1,1,1,1,1
2574,2,5,3,1,6,4,6,4
2575,1,0,7,2,3,1,7,3
2576,7,2,5,3,5,1,5,1
2577,1,4,1,1,0,0,1,1
2578,4,3,2,3,3,3,2,3
2579,0,2,2,2,5,6,6,6
2580,1,3,5,5,4,7,5,5
2581,0,6,7,7,2,2,2,6
2582,4,5,0,0,2,0,2,0
2583,1,3,7,7,1,1,5,5
2584,1,5,7,7,5,5,7,7
2585,5,6,1,4,5,7,5,5
2586,6,1,2,0,2,0,2,0
2587,1,2,4,4,7,7,5,7
2588,7,4,7,6,5,4,7,6
2589,0,2,0,2,1,2,1,2
2590,7,7,1,7,4,5,1,5
2591,1,5,5,5,0,0,5,5
2592,3,4,6,4,5,4,7,4
2593,5,7,6,6,5,7,6,6
2594,3,1,2,3,6,7,2,3
2595,4,5,4,5,3,3,6,7
2596,3,6,2,6,5,4,1,4
2597,0,6,6,6,2,6,2,6
2598,4,4,6,6,6,4,6,6
2599,5,3,0,3,0,3,0,2
2600,5,6,2,6,7,7,7,7
2601,6,3,0,1,5,1,0,1
2602,3,1,1,1,2,2,0,0
2603,5,5,7,7,3,7,7,7
2604,0,4,2,2,0,4,0,0
2605,7,1,0,0,1,1,0,0
2606,3,0,2,0,2,0,2,2
2607,1,0,2,2,7,1,6,2
2608,3,0,5,4,3,0,7,4
2609,4,7,5,5,6,6,7,7
2610,7,7,3,3,4,6,2,2
2611,2,2,3,3,3,3,3,3
2612,2,4,2,2,1,1,3,1
2613,0,6,0,0,3,2,0,0
2614,6,6,5,4,4,4,4,4
2615,0,4,0,4,6,6,6,6
2616,4,5,1,1,4,5,0,1
2617,2,3,2,2,0,1,0,0
2618,7,2,5,2,6,2,7,2
2619,6,0,3,0,7,4,7,5
2620,0,1,7,3,7,3,7,3
2621,1,2,4,6,5,6,4,6
2622,6,6,4,6,3,2,2,2
2623,2,1,6,5,3,1,6,3
2624,2,2,5,2,7,3,5,3
2625,1,1,6,0,2,1,2,2
2626,0,2,4,6,2,2,6,6
2627,1,5,7,7,3,3,3,7
2628,4,5,3,7,1,5,1,5
2629,1,6,5,5,7,6,7,7
2630,0,0,1,1,2,0,0,0
2631,1,3,1,1,2,3,1,1
2632,7,5,2,7,7,5,7,7
2633,4,7,4,5,3,3,1,1
2634,2,0,3,1,6,2,7,3
2635,4,4,4,4,0,4,4,4
2636,3,1,1,1,7,3,7,3
2637,7,4,7,6,4,4,7,6
2638,0,1,2,1,1,1,3,1
2639,4,4,3,2,4,4,6,6
2640,0,5,5,5,3,7,7,7
2641,4,1,1,1,4,5,1,1
2642,1,0,6,0,5,0,6,0
2643,6,5,5,5,3,3,1,1
2644,0,6,2,6,3,3,2,2
2645,3,4,4,4,6,6,6,6
2646,0,4,5,4,1,0,1,0
2647,7,7,6,6,7,7,6,6
2648,5,4,1,5,7,7,5,5
2649,6,4,2,4,4,4,4,4
2650,6,4,0,4,2,0,2,0
2651,4,6,2,6,2,6,2,6
2652,5,4,4,4,6,4,4,4
2653,0,4,7,7,3,2,3,3
2654,4,4,7,5,0,0,1,0
2655,1,3,5,1,5,1,5,5
2656,7,2,6,6,6,6,6,6
2657,7,3,1,1,4,1,4,1
2658,7,0,6,2,5,4,6,4
2659,5,6,1,4,4,4,5,4
2660,6,0,6,4,6,0,6,4
2661,1,0,2,0,2,0,2,0
2662,1,3,4,6,4,6,4,6
2663,4,5,6,5,3,1,3,3
2664,0,0,0,0,0,0,0,0
2665,3,0,4,4,3,4,7,4
2666,1,1,2,0,5,1,4,0
2667,5,6,7,6,1,5,1,5
2668,2,1,3,1,4,5,5,5
2669,6,0,5,1,2,0,1,1
2670,5,1,5,1,3,3,7,1
2671,2,6,0,2,4,6,0,2
2672,2,4,4,4,0,0,4,4
2673,0,4,2,6,2,6,3,2
2674,1,3,6,2,7,3,6,2
2675,6,6,4,4,2,6,0,4
2676,2,4,7,5,2,6,7,7
2677,5,3,3,3,7,7,3,3
2678,5,2,5,7,2,2,1,3
2679,1,3,0,0,3,3,3,3
2680,0,3,0,1,4,1,4,0
2681,7,2,4,0,5,0,4,4
2682,6,5,2,3,3,7,2,3
2683,6,1,2,2,2,0,2,2
2684,5,5,6,7,3,3,2,3
2685,2,3,0,0,0,1,0,0
2686,2,6,6,6,6,6,6,6
2687,0,2,3,2,1,3,3,3
2688,3,1,3,1,6,5,6,1
2689,1,6,2,6,2,6,2,6
2690,4,0,6,2,4,4,6,6
2691,2,2,5,5,4,2,5,4
2692,7,7,5,5,3,7,1,7
2693,4,3,7,3,7,3,7,3
2694,7,7,3,3,2,2,3,3
2695,6,7,3,7,7,7,7,7
2696,5,1,7,5,1,1,5,5
2697,7,5,6,7,4,5,6,6
2698,3,0,6,6,0,0,6,2
2699,5,3,2,3,4,3,2,3
2700,2,6,6,6,2,6,6,6
2701,6,6,3,3,5,7,1,3
2702,2,2,6,2,4,0,4,4
2703,6,2,1,3,3,3,1,3
2704,7,2,4,6,2,2,6,6
2705,3,1,2,3,7,7,7,7
2706,3,3,1,3,3,3,3,3
2707,7,1,3,3,5,5,7,7
2708,4,6,1,0,2,2,0,0
2709,4,6,6,6,6,6,6,6
2710,7,3,5,1,7,3,5,1
2711,1,5,1,5,3,7,3,7
2712,2,1,3,3,3,1,3,3
2713,1,5,5,5,2,3,2,3
2714,1,5,2,5,0,0,0,0
2715,1,1,6,5,5,5,4,5
2716,6,3,4,1,4,5,4,5
2717,5,1,1,1,2,0,3,1
2718,2,3,2,2,6,2,2,2
2719,7,0,1,0,5,0,1,1
2720,5,2,5,5,6,6,7,7
2721,5,7,4,4,1,7,0,4
2722,4,3,4,2,3,3,2,2
2723,6,3,7,3,7,3,7,3
2724,0,0,3,3,4,4,7,6
2725,3,3,1,0,3,3,1,1
2726,4,0,1,0,7,2,3,2
2727,2,1,6,0,1,1,2,1
2728,4,7,2,6,1,5,0,7
2729,1,4,2,0,5,5,2,0
2730,5,5,5,1,3,3,3,3
2731,7,6,6,6,3,6,6,6
2732,7,5,3,7,0,5,2,7
2733,7,3,6,3,6,3,6,2
2734,2,4,4,4,2,4,4,4
2735,5,7,6,7,6,7,6,6
2736,6,4,1,1,2,4,0,0
2737,1,2,6,6,0,0,0,0
2738,4,2,1,1,7,2,3,3
2739,7,2,6,2,5,0,7,2
2740,7,2,5,5,1,1,5,5
2741,7,0,2,0,5,4,4,4
2742,3,5,5,5,3,5,1,5
2743,3,1,0,1,0,1,0,1
2744,0,4,6,6,2,2,2,2
2745,0,2,1,0,7,6,7,7
2746,4,1,4,0,1,1,4,1
2747,4,2,7,6,7,7,7,7
2748,5,1,0,1,3,1,1,1
2749,2,6,6,6,7,7,6,6
2750,2,6,2,2,2,2,2,2
2751,5,0,7,6,5,0,5,4
2752,0,0,0,0,1,0,1,0
2753,4,4,0,0,6,6,6,6
2754,0,6,2,6,6,6,6,6
2755,6,1,5,1,6,1,5,1
2756,2,4,6,6,2,2,2,2
2757,5,0,5,0,3,1,3,1
2758,7,2,6,2,5,6,4,6
2759,6,3,0,0,1,1,0,1
2760,2,1,6,2,5,5,5,5
2761,0,7,5,5,1,7,5,5
2762,4,3,2,3,5,1,3,3
2763,6,6,2,6,4,6,6,6
2764,3,2,7,7,3,7,7,7
2765,4,6,7,7,3,7,3,7
2766,5,7,6,6,0,7,6,6
2767,2,2,2,2,4,2,6,2
2768,1,1,0,0,1,1,0,0
2769,3,0,0,0,3,3,2,0
2770,0,7,4,4,7,7,4,6
2771,0,6,4,6,7,6,6,6
2772,3,4,1,1,1,1,1,1
2773,0,2,5,2,0,2,0,2
2774,1,0,5,5,7,5,7,5
2775,0,6,5,5,7,7,5,5
2776,7,5,0,0,1,5,0,0
2777,2,0,3,2,0,0,2,2
2778,3,5,2,4,1,5,1,5
2779,5,3,4,4,5,5,5,5
2780,3,1,5,5,6,4,5,5
2781,3,6,2,6,1,2,2,2
2782,2,2,4,4,7,3,7,5
2783,2,5,2,2,2,3,2,2
2784,5,0,7,7,3,3,7,3
2785,1,2,5,5,3,2,1,1
2786,4,7,0,2,2,6,2,2
2787,3,6,0,0,7,6,0,0
2788,5,2,3,3,1,3,3,3
2789,2,2,2,2,7,3,6,2
2790,7,1,5,5,3,1,5,5
2791,3,3,0,3,1,3,0,1
2792,6,4,6,6,6,4,6,6
2793,3,3,5,1,5,1,5,1
2794,3,6,1,6,5,6,4,6
2795,3,3,2,2,0,1,0,0
2796,3,5,6,4,3,5,7,5
2797,5,1,7,1,6,3,7,3
2798,5,4,0,0,4,4,0,0
2799,5,1,5,5,1,1,5,5
2800,3,1,1,1,2,3,1,1
2801,5,6,6,6,5,7,7,7
2802,3,0,7,0,7,5,7,5
2803,7,0,4,0,6,0,6,0
2804,4,2,4,6,7,7,7,7
2805,3,0,3,0,0,0,2,0
2806,5,7,6,7,2,7,6,7
2807,1,0,1,1,5,5,1,1
2808,5,0,3,3,4,0,3,3
2809,4,4,7,2,4,4,5,4
2810,1,6,1,1,7,6,5,5
2811,6,0,1,1,5,5,1,1
2812,0,7,3,7,1,5,1,5
2813,2,3,7,3,1,1,3,3
2814,5,1,1,1,0,0,0,1
2815,3,2,2,2,6,2,2,2
2816,4,3,6,2,2,3,2,2
2817,5,1,2,1,0,0,2,0
2818,6,1,4,4,6,0,4,4
2819,1,4,4,4,7,5,7,4
2820,5,5,1,1,3,5,1,1
2821,6,5,6,4,2,4,6,4
2822,5,5,1,5,7,5,3,5
2823,3,2,5,0,5,0,5,4
2824,1,7,5,5,7,7,5,5
2825,0,0,0,0,3,3,3,3
2826,2,6,6,6,2,6,6,6
2827,2,6,7,7,1,2,3,3
2828,6,7,6,7,1,3,1,3
2829,7,2,1,2,0,0,0,0
2830,1,2,0,0,0,0,0,0
2831,4,2,6,6,6,6,6,6
2832,1,3,7,3,2,2,3,3
2833,4,1,2,1,6,0,2,2
2834,6,5,5,5,3,1,1,1
2835,0,1,0,0,6,5,0,0
2836,6,6,4,6,5,6,4,6
2837,0,2,4,2,4,2,4,2
2838,5,7,2,3,5,5,0,3
2839,7,0,6,6,6,2,6,6
2840,6,2,1,2,4,6,0,2
2841,7,7,2,3,2,2,2,2
2842,3,2,2,2,2,2,2,2
2843,6,3,2,3,2,2,2,2
2844,0,0,6,5,6,7,6,7
2845,4,7,2,3,2,6,2,2
2846,0,1,3,3,4,5,6,7
2847,0,6,5,4,5,5,5,5
2848,5,5,1,1,3,3,3,3
2849,2,4,4,4,2,6,4,4
2850,0,4,4,4,2,4,6,4
2851,4,4,4,4,5,4,4,4
2852,1,5,0,4,6,6,4,4
2853,5,6,1,7,2,6,3,6
2854,3,1,4,4,7,5,4,4
2855,5,3,5,5,7,3,7,7
2856,5,0,2,2,6,6,2,2
2857,3,4,0,0,3,1,1,1
2858,7,4,4,4,7,4,4,4
2859,3,6,2,6,3,6,2,2
2860,5,3,1,3,5,5,5,5
2861,4,7,7,7,7,7,7,7
2862,7,6,6,6,1,4,4,4
2863,7,7,1,1,4,4,0,1
2864,3,4,5,5,1,1,5,5
2865,4,4,3,3,4,4,1,1
2866,4,4,7,7,4,0,7,7
2867,7,3,3,3,4,4,2,2
2868,7,5,4,5,3,3,2,3
2869,5,5,4,5,7,7,6,7
2870,4,1,4,0,1,1,5,1
2871,3,2,1,3,1,3,1,3
2872,2,0,6,6,0,0,6,6
2873,4,5,5,5,4,4,4,4
2874,3,6,0,2,6,6,0,6
2875,5,5,1,1,7,7,7,7
2876,3,0,7,3,5,4,7,5
2877,1,6,1,7,6,6,5,7
2878,2,1,1,1,5,5,1,1
2879,0,7,3,7,5,7,5,7
2880,1,3,3,3,2,3,2,3
2881,4,4,2,0,4,4,4,4
2882,6,1,5,1,6,0,4,1
2883,5,0,0,0,4,0,0,0
2884,6,4,2,0,1,1,0,0
2885,4,1,6,4,4,5,6,4
2886,2,4,2,2,6,4,2,6
2887,0,2,7,6,2,2,3,2
2888,6,0,5,5,0,0,4,4
2889,0,6,7,7,4,4,7,7
2890,1,2,4,6,6,6,4,6
2891,5,2,7,2,4,6,4,6
2892,4,4,2,0,5,5,1,1
2893,7,5,2,5,6,5,6,5
2894,4,2,4,6,5,7,5,7
2895,6,3,2,2,7,3,2,3
2896,6,2,7,2,7,2,7,2
2897,1,5,1,1,0,0,0,0
2898,5,0,5,5,3,0,7,5
2899,4,7,6,6,5,7,6,6
2900,0,7,6,7,5,5,5,5
2901,3,3,0,1,2,2,2,2
2902,4,6,4,6,7,7,6,6
2903,7,4,1,1,2,0,1,0
2904,2,3,7,3,7,7,7,7
2905,5,4,5,4,2,6,3,6
2906,0,2,2,2,6,2,2,2
2907,4,7,0,3,3,3,3,3
2908,1,6,5,4,1,3,1,1
2909,4,6,5,5,1,5,5,5
2910,6,0,1,0,2,0,0,0
2911,3,2,1,2,4,6,0,2
2912,0,4,4,4,3,4,3,4
2913,3,4,3,2,5,4,3,6
2914,6,6,3,6,5,7,7,7
2915,4,5,1,1,3,7,3,3
2916,3,0,2,2,0,0,0,0
2917,0,0,7,0,0,0,0,0
2918,6,2,3,2,3,2,3,2
2919,2,6,0,6,3,6,0,6
2920,6,4,7,4,7,6,7,6
2921,0,5,4,4,5,5,4,4
2922,5,2,3,3,7,3,3,3
2923,4,2,0,0,6,2,6,2
2924,5,2,6,6,5,3,7,7
2925,2,6,2,2,2,6,2,2
2926,4,7,1,5,3,7,3,7
2927,7,5,5,5,7,7,7,7
2928,6,0,6,2,5,0,6,0
2929,5,3,3,3,1,3,1,3
2930,6,0,7,3,4,0,7,1
2931,7,7,2,6,4,4,6,6
2932,1,2,1,3,6,2,3,2
2933,4,2,3,3,4,6,1,3
2934,5,3,6,2,1,1,2,2
2935,7,5,1,1,4,4,1,1
2936,0,0,2,0,6,0,2,0
2937,5,6,7,6,2,2,2,2
2938,4,0,4,0,1,1,1,0
2939,2,3,7,3,2,2,6,3
2940,0,4,7,5,4,4,5,5
2941,0,7,6,7,6,7,6,6
2942,0,3,4,7,3,3,5,7
2943,7,4,2,4,7,4,6,4
2944,2,0,2,6,7,7,7,7
2945,3,0,6,0,4,0,4,0
2946,1,0,7,6,5,1,7,7
2947,7,6,6,6,5,4,4,4
2948,0,5,0,0,7,7,2,3
2949,6,2,6,2,2,2,2,2
2950,7,0,2,0,7,5,2,0
2951,6,6,2,2,6,6,2,2
2952,6,4,6,6,4,4,6,6
2953,3,7,4,7,7,7,4,7
2954,4,1,7,1,5,1,5,1
2955,5,7,3,7,2,7,3,7
2956,6,7,6,7,2,3,6,7
2957,0,1,6,5,3,1,2,3
2958,1,4,0,4,4,4,4,4
2959,4,6,2,2,3,7,3,3
2960,2,4,3,5,6,4,2,4
2961,6,4,2,6,7,6,2,6
2962,7,4,7,5,2,6,7,7
2963,2,0,7,4,4,0,4,4
2964,1,2,7,7,5,4,5,7
2965,6,3,1,3,4,7,5,7
2966,1,5,5,5,6,7,7,7
2967,2,5,3,7,0,1,3,1
2968,6,7,2,2,1,3,2,2
2969,7,0,7,4,7,7,7,7
2970,6,5,0,0,6,6,4,4
2971,2,3,6,6,2,2,2,2
2972,3,2,3,2,3,3,3,3
2973,6,6,3,6,1,4,1,5
2974,3,5,6,5,3,5,6,5
2975,4,0,6,2,7,7,7,7
2976,5,4,3,1,0,0,0,0
2977,4,5,3,1,0,1,1,1
2978,5,5,3,1,5,5,1,1
2979,3,2,0,2,3,2,2,2
2980,0,2,2,2,4,4,4,4
2981,5,7,5,5,3,7,5,5
2982,5,5,7,7,5,5,7,7
2983,4,3,1,3,7,3,3,3
2984,1,7,5,5,7,7,5,5
2985,5,1,3,1,5,1,5,1
2986,2,2,7,6,2,2,6,6
2987,6,4,7,7,3,3,7,7
2988,6,5,1,5,1,5,1,1
2989,7,6,3,7,4,4,4,4
2990,4,4,7,4,1,1,1,1
2991,7,7,3,7,1,7,3,7
2992,6,4,4,4,0,0,0,0
2993,1,5,0,5,6,5,4,5
2994,2,2,6,2,4,4,6,6
2995,5,0,7,6,2,2,2,2
2996,2,5,3,5,3,5,3,5
2997,1,4,1,0,1,0,1,0
2998,6,5,4,5,7,5,7,5
2999,3,2,3,3,7,7,3,3
3000,5,6,4,6,4,6,4,6
3001,0,4,7,4,4,4,4,4
3002,4,1,0,1,5,5,4,5
3003,2,0,2,0,2,2,2,2
3004,4,7,5,7,0,1,5,5
3005,2,5,3,1,7,5,3,1
3006,2,1,5,5,7,5,5,5
3007,5,2,7,7,5,4,7,7
3008,5,5,4,5,2,7,6,7
3009,2,2,6,6,5,5,7,7
3010,3,3,7,3,7,3,7,7
3011,4,6,3,3,2,2,3,3
3012,0,7,3,3,5,7,3,3
3013,2,7,3,3,7,7,3,3
