,0,1,2,3,4,5,6,7
775,0,5,5,5,0,1,5,5
776,0,1,5,5,3,3,1,1
777,0,3,4,6,3,3,6,6
778,0,1,6,5,1,1,3,1
779,0,3,7,3,4,3,7,3
780,0,5,1,5,1,5,1,5
781,0,3,6,6,2,3,6,6
782,0,5,1,5,4,5,5,5
783,0,6,1,6,0,6,0,0
784,0,7,0,3,6,7,4,6
785,0,3,6,7,1,3,1,3
786,0,6,3,2,3,2,3,2
787,0,0,2,2,5,0,2,2
788,0,3,4,2,3,3,6,2
789,0,1,5,5,7,1,5,5
790,0,0,6,2,1,0,4,0
791,0,5,4,5,5,5,4,5
792,0,4,1,5,3,7,3,1
793,0,5,7,5,4,4,5,5
794,0,2,1,2,4,2,0,2
795,0,2,0,2,7,3,3,2
796,0,1,5,5,5,1,5,5
797,0,6,3,7,5,5,7,7
798,0,2,6,6,1,3,7,6
799,0,3,5,7,1,1,5,5
800,0,5,2,1,6,5,6,7
801,0,1,5,1,3,3,1,1
802,0,7,3,3,3,3,3,3
803,0,1,2,3,4,1,6,0
804,0,1,1,1,5,1,1,1
805,0,7,6,7,3,3,7,7
806,0,5,4,4,3,5,5,5
807,0,0,3,0,7,4,7,2
808,0,1,5,5,3,3,7,7
809,0,4,6,4,1,4,4,4
810,0,4,5,4,5,5,5,5
811,0,1,7,3,0,0,1,1
812,0,7,2,7,6,6,6,6
813,0,1,4,5,7,7,7,5
814,0,2,6,6,0,0,0,2
815,0,6,3,2,4,4,0,6
816,0,0,6,2,4,0,6,0
817,0,2,2,2,7,3,2,2
818,0,4,6,4,3,0,2,6
819,0,1,2,3,2,3,2,3
820,0,2,4,0,0,2,0,0
821,0,0,2,0,7,3,7,3
822,0,6,3,3,4,4,1,2
823,0,1,2,3,0,1,2,0
824,0,2,3,2,3,2,3,2
825,0,1,0,0,0,0,0,0
826,0,5,3,5,4,5,5,5
827,0,7,1,7,4,6,0,7
828,0,7,5,7,4,6,4,4
829,0,3,4,1,7,7,5,7
830,0,7,3,3,2,7,3,3
831,0,7,7,7,7,7,7,7
832,0,5,1,5,3,5,3,5
833,0,5,7,7,2,6,6,6
834,0,0,5,1,3,3,1,1
835,0,5,3,5,2,4,2,3
836,0,7,6,6,3,7,3,7
837,0,4,6,6,2,6,6,6
838,0,3,1,3,5,7,1,1
839,0,5,6,5,4,5,4,5
840,0,4,2,0,6,6,6,6
841,0,1,3,1,2,1,2,3
842,0,0,0,0,5,4,5,0
843,0,0,3,0,4,0,0,0
844,0,3,3,3,1,3,1,3
845,0,5,4,5,0,0,0,0
846,0,3,0,3,3,3,0,3
847,0,0,6,2,4,0,6,0
848,0,5,5,5,1,5,1,5
849,0,2,5,0,0,2,0,0
850,0,0,4,0,7,1,6,0
851,0,3,1,1,0,3,1,1
852,0,5,7,5,4,5,4,5
853,0,6,0,2,6,6,0,2
854,0,6,5,6,5,6,5,5
855,0,5,7,7,1,5,7,7
856,0,3,6,3,2,3,2,2
857,0,2,1,3,3,2,1,3
858,0,1,6,2,7,3,7,3
859,0,3,0,1,0,1,0,1
860,0,1,0,1,2,1,0,1
861,0,7,3,3,6,7,2,3
862,0,0,0,0,1,0,1,0
863,0,2,1,3,3,2,3,3
864,0,1,6,1,0,0,6,0
865,0,3,0,1,2,3,0,0
866,0,6,2,6,7,7,6,6
867,0,6,6,6,4,6,6,6
868,0,0,1,1,2,2,2,0
869,0,2,7,2,0,2,7,2
870,0,0,0,0,2,2,2,2
871,0,7,1,1,7,7,1,5
872,0,2,4,0,3,2,2,2
873,0,0,3,3,4,4,7,3
874,0,1,0,1,6,4,0,0
875,0,3,3,3,2,2,2,2
876,0,7,2,2,2,3,2,2
877,0,6,2,6,1,7,0,2
878,0,6,6,6,4,4,4,6
879,0,2,5,2,1,2,5,3
880,0,3,4,3,3,3,3,3
881,0,3,7,7,5,5,7,7
882,0,7,7,7,1,1,5,7
883,0,3,3,3,1,1,1,3
884,0,7,0,7,3,7,3,7
885,0,4,0,4,1,0,0,0
886,0,2,1,2,2,2,3,2
887,0,7,7,7,1,3,1,7
888,0,0,4,0,5,5,5,5
889,0,1,2,1,1,1,3,1
890,0,3,7,7,6,7,6,7
891,0,0,2,0,1,0,0,0
892,0,0,0,0,4,4,4,0
893,0,1,1,1,4,4,5,1
894,0,6,5,6,2,6,4,6
895,0,3,7,3,3,3,3,3
896,0,4,1,0,2,6,2,2
897,0,3,0,2,6,6,2,2
898,0,3,0,1,7,7,4,5
899,0,6,6,6,3,2,6,6
900,0,5,4,5,4,5,4,4
901,0,4,2,2,2,2,2,2
902,0,6,5,5,7,7,7,7
903,0,0,6,2,3,3,3,2
904,0,4,2,2,7,6,7,6
905,0,4,5,5,5,4,5,5
906,0,7,3,3,0,5,1,3
907,0,3,2,3,1,1,1,1
908,0,6,2,2,0,2,2,2
909,0,0,0,0,5,5,4,4
910,0,0,0,0,6,6,6,2
911,0,0,6,2,5,1,6,6
912,0,7,4,6,1,5,5,5
913,0,5,2,4,3,7,2,7
914,0,6,3,3,1,7,1,3
915,0,4,7,6,2,4,6,6
916,0,2,4,6,6,2,6,6
917,0,7,5,7,3,3,5,7
918,0,4,3,1,1,1,1,1
919,0,2,0,2,4,6,0,2
920,0,7,0,1,3,7,1,1
921,0,6,6,6,3,7,3,6
922,0,5,3,5,5,5,5,5
923,0,2,5,0,3,3,3,3
924,0,0,3,2,2,2,3,2
925,0,5,3,7,1,5,3,7
926,0,5,6,4,4,4,4,4
927,0,1,2,3,2,3,2,3
928,0,0,7,3,3,3,3,3
929,0,5,0,1,3,3,1,1
930,0,4,0,0,5,5,1,5
931,0,6,5,7,6,6,5,6
932,0,7,5,7,5,7,5,5
933,0,0,4,4,2,2,2,2
934,0,2,1,1,4,2,0,0
935,0,2,5,1,6,2,5,6
936,0,1,5,1,2,3,2,3
937,0,5,0,0,0,0,0,0
938,0,1,5,5,5,5,5,5
939,0,2,1,0,2,2,3,2
940,0,6,7,6,4,4,4,4
941,0,7,4,4,7,7,4,5
942,0,4,6,6,2,6,6,6
943,0,6,5,5,3,3,1,1
944,0,4,6,6,3,3,6,6
945,0,3,7,7,4,1,7,7
946,0,1,4,4,2,2,4,0
947,0,0,4,4,6,4,6,4
948,0,0,3,2,1,0,1,1
949,0,7,3,3,4,5,7,7
950,0,6,0,2,7,7,3,3
951,0,3,2,2,6,2,2,2
952,0,7,2,3,7,7,7,7
953,0,3,4,3,3,3,7,3
954,0,4,0,0,4,4,0,0
955,0,2,5,1,2,2,3,2
956,0,2,1,2,4,2,1,2
957,0,6,1,2,6,6,2,6
958,0,1,1,1,2,2,2,1
959,0,6,0,4,2,6,2,2
960,0,6,2,6,4,4,4,4
961,0,2,3,2,6,2,2,2
962,0,1,2,2,4,4,6,2
963,0,4,2,2,3,1,3,3
964,0,5,4,5,5,5,5,5
965,0,0,2,2,1,0,3,2
966,0,1,5,5,6,6,4,5
967,0,4,4,4,7,7,5,5
968,0,0,2,2,0,0,0,0
969,0,4,2,4,1,5,1,4
970,0,6,5,4,6,6,5,4
971,0,7,7,7,4,6,4,6
972,0,5,3,7,5,5,5,5
973,0,4,5,5,7,5,5,5
974,0,7,1,5,1,5,1,5
975,0,2,6,6,4,4,6,6
976,0,5,5,5,1,5,1,5
977,0,5,2,6,3,7,2,7
978,0,2,7,6,5,6,5,6
979,0,6,1,1,7,6,5,7
980,0,3,7,3,3,3,3,3
981,0,1,6,6,5,1,6,6
982,0,4,5,4,7,6,5,4
983,0,6,1,1,3,6,3,3
984,0,4,2,6,4,4,6,4
985,0,3,5,7,0,0,4,4
986,0,7,5,7,1,5,5,5
987,0,4,0,0,3,1,0,0
988,0,6,3,3,5,4,1,1
989,0,6,0,0,3,3,2,2
990,0,0,5,1,2,2,2,2
991,0,2,5,5,6,6,7,6
992,0,1,3,1,1,1,3,1
993,0,1,4,5,6,0,4,4
994,0,4,7,6,2,0,3,2
995,0,0,0,0,0,0,0,0
996,0,7,4,6,1,5,4,4
997,0,4,2,4,5,5,2,4
998,0,7,0,1,4,5,0,1
999,0,7,1,5,6,6,5,7
