,0,1,2,3,4,5,6,7
2469,6,4,7,4,3,0,3,0
2470,3,3,1,1,5,3,1,1
2471,5,4,6,6,3,2,7,6
2472,5,3,7,3,4,4,4,4
2473,2,1,7,7,4,4,7,5
2474,6,5,6,7,4,4,4,4
2475,0,1,1,1,3,1,3,1
2476,5,4,7,5,3,5,7,5
2477,0,3,4,1,5,1,5,1
2478,7,0,1,0,6,0,0,0
2479,0,6,2,6,7,7,2,6
2480,0,1,2,3,4,0,2,0
2481,5,0,6,2,4,4,6,6
2482,7,4,5,4,7,5,5,5
2483,2,2,6,2,5,6,5,6
2484,1,5,6,4,3,5,6,6
2485,7,4,0,0,0,0,0,0
2486,2,5,1,1,0,0,0,1
2487,7,7,3,7,4,7,7,7
2488,4,1,7,3,2,0,2,3
2489,2,0,7,0,6,4,7,4
2490,0,6,0,4,4,4,0,4
2491,7,7,3,7,3,7,3,7
2492,5,6,2,6,0,2,0,2
2493,7,6,1,5,0,4,1,4
2494,0,6,3,2,3,7,3,3
2495,4,1,6,3,7,3,6,3
2496,3,3,3,3,0,3,0,3
2497,0,4,5,5,4,4,5,5
2498,3,2,3,3,0,0,1,0
2499,6,0,2,0,5,4,1,0
2500,0,2,3,2,2,2,2,2
2501,0,1,4,1,4,1,4,0
2502,2,3,1,1,3,3,3,3
2503,7,6,3,6,3,2,3,2
2504,3,7,3,7,5,5,1,5
2505,6,7,7,7,5,5,5,5
2506,4,0,6,2,0,0,2,2
2507,2,5,0,0,5,5,0,0
2508,0,2,7,7,7,6,7,7
2509,4,3,5,5,4,4,4,4
2510,4,5,6,5,5,5,1,5
2511,6,7,2,3,0,5,1,1
2512,6,3,3,3,5,3,3,3
2513,4,2,4,2,5,3,5,5
2514,1,0,3,0,7,5,3,3
2515,4,6,5,6,7,6,5,6
2516,5,3,4,3,5,3,4,3
2517,3,6,3,6,7,6,7,6
2518,7,4,0,0,6,4,2,0
2519,6,6,3,6,1,6,3,3
2520,3,6,4,4,6,6,6,6
2521,5,0,2,2,3,1,3,3
2522,1,0,2,2,1,1,3,3
2523,5,1,2,0,5,1,4,0
2524,4,7,1,3,0,2,0,2
2525,5,4,2,4,6,6,6,6
2526,7,7,2,3,5,5,3,3
2527,2,4,5,5,4,4,5,5
2528,5,4,7,5,7,5,7,7
2529,0,5,4,5,4,5,4,4
2530,6,5,4,4,1,1,1,1
2531,7,5,0,0,3,3,2,1
2532,5,3,0,2,7,7,2,2
2533,2,5,7,5,0,4,7,5
2534,6,3,0,0,6,3,6,2
2535,6,7,2,2,0,4,0,0
2536,4,4,6,6,5,5,6,4
2537,1,1,3,3,3,3,3,3
2538,0,0,4,0,1,1,1,1
2539,1,0,3,0,4,4,4,4
2540,4,5,6,7,6,7,6,7
2541,4,3,6,2,4,7,4,6
2542,0,4,2,4,2,2,2,2
2543,4,6,7,7,7,7,3,7
2544,2,2,2,2,4,4,2,2
2545,3,7,1,7,1,7,1,7
2546,6,0,3,1,6,6,3,3
2547,5,1,4,1,1,1,1,1
2548,4,5,2,6,0,5,2,2
2549,1,3,2,2,0,2,2,2
2550,3,6,2,6,0,6,2,6
2551,5,3,4,3,0,2,0,2
2552,6,5,7,5,5,5,5,5
2553,4,3,0,0,7,3,1,1
2554,5,4,3,3,5,5,1,5
2555,2,0,7,6,7,7,7,7
2556,0,7,1,7,0,7,0,1
2557,4,0,6,2,0,0,6,2
2558,4,5,2,6,6,5,2,6
2559,1,1,3,3,1,1,3,3
2560,7,3,4,6,6,3,6,6
2561,4,7,2,6,2,3,2,2
2562,7,3,6,7,4,6,4,6
2563,4,0,2,2,4,4,6,6
2564,2,0,0,0,0,0,0,0
2565,2,0,1,0,2,0,1,0
2566,4,7,4,7,1,7,0,7
2567,6,4,7,5,7,5,7,5
2568,4,6,3,6,6,6,7,6
2569,0,5,0,0,0,1,0,0
2570,2,4,2,2,6,4,6,6
2571,7,2,7,2,5,0,5,0
2572,7,0,7,5,6,0,7,4
2573,0,1,4,4,4,0,4,4
2574,7,2,2,2,5,5,1,0
2575,6,6,7,6,7,6,7,7
2576,3,5,0,5,1,5,1,5
2577,7,2,5,4,7,7,5,7
2578,0,4,7,6,6,6,6,6
2579,2,3,7,3,2,3,2,3
2580,3,0,5,4,0,0,4,0
2581,0,5,5,5,0,4,5,5
2582,1,6,4,4,1,6,5,4
2583,5,0,2,2,3,1,2,2
2584,6,7,6,7,6,6,6,6
2585,5,5,2,1,6,7,6,7
2586,6,5,6,4,7,5,7,7
2587,0,0,1,1,5,1,1,1
2588,4,6,1,5,6,6,7,7
2589,4,7,3,3,2,2,3,3
2590,4,7,6,6,3,3,2,2
2591,0,6,6,6,1,5,5,5
2592,5,6,4,4,0,0,0,0
2593,6,0,3,2,2,0,3,2
2594,4,1,4,0,1,1,5,1
2595,0,1,1,1,7,7,3,3
2596,2,7,6,6,4,4,4,6
2597,6,7,3,3,1,1,1,1
2598,1,5,2,7,2,6,2,6
2599,6,7,3,7,5,5,3,7
2600,1,0,6,0,0,0,6,0
2601,5,7,2,6,3,7,2,6
2602,4,2,4,0,1,1,1,1
2603,6,4,6,6,7,7,6,6
2604,1,0,2,0,7,0,6,2
2605,7,7,3,7,3,7,3,7
2606,5,7,1,7,4,6,0,6
2607,0,5,7,7,4,4,6,7
2608,5,7,0,6,4,6,0,4
2609,2,3,5,3,3,3,7,3
2610,7,1,3,3,6,6,7,7
2611,0,4,6,6,2,0,6,6
2612,4,5,6,6,3,1,6,6
2613,0,3,5,5,7,3,7,7
2614,2,3,1,1,3,3,1,1
2615,3,6,3,3,1,7,1,3
2616,1,1,5,5,1,1,5,5
2617,7,2,5,2,4,2,4,4
2618,6,0,0,0,1,1,0,0
2619,0,1,7,1,2,2,6,2
2620,6,4,0,4,4,4,4,4
2621,5,6,0,0,5,4,0,4
2622,5,2,1,0,7,7,7,7
2623,1,3,0,0,1,3,1,1
2624,2,7,7,7,3,7,7,7
2625,3,5,5,5,2,6,6,6
2626,4,3,2,3,1,3,3,3
2627,2,2,6,6,2,2,6,6
2628,2,6,6,6,2,6,6,6
2629,7,5,1,5,7,5,3,5
2630,2,6,6,6,2,2,2,2
2631,5,5,4,4,6,4,4,4
2632,0,7,7,7,4,4,4,6
2633,7,4,2,2,0,4,0,0
2634,5,1,2,1,0,0,0,0
2635,7,6,6,6,4,4,6,6
2636,1,3,3,3,7,7,3,3
2637,2,4,2,4,6,4,2,4
2638,4,1,4,5,2,2,4,0
2639,4,5,3,3,4,5,3,3
2640,5,1,5,5,6,1,5,5
2641,4,7,7,7,4,4,7,7
2642,7,7,6,7,2,3,2,7
2643,2,5,1,1,3,7,1,1
2644,0,4,2,4,4,4,0,4
2645,4,4,6,4,4,4,4,4
2646,2,4,5,5,4,4,4,4
2647,7,4,7,6,5,4,6,6
2648,6,3,6,3,6,6,6,6
2649,0,1,6,0,6,0,6,2
2650,3,4,4,4,6,6,6,6
2651,0,3,5,3,6,2,6,2
2652,6,6,0,6,4,6,4,4
2653,4,3,5,3,0,1,1,1
2654,4,4,0,4,1,5,1,1
2655,7,5,3,7,6,4,6,6
2656,0,7,3,3,1,1,3,3
2657,7,7,6,6,6,6,6,6
2658,2,3,2,2,0,0,0,0
2659,1,1,4,0,0,0,4,0
2660,1,6,1,5,2,2,0,0
2661,2,7,7,7,2,3,3,3
2662,7,6,2,2,6,6,2,2
2663,7,7,2,3,6,6,6,6
2664,3,1,7,5,6,4,6,4
2665,6,5,1,1,2,7,3,3
2666,5,3,4,0,6,2,4,0
2667,6,2,2,2,2,2,2,2
2668,0,0,0,0,2,2,2,2
2669,5,0,6,4,2,0,6,6
2670,6,3,3,3,7,7,3,3
2671,7,5,3,7,4,4,6,5
2672,7,5,3,3,5,5,3,3
2673,3,3,7,3,5,3,7,3
2674,5,7,1,5,3,7,3,7
2675,4,4,0,0,1,1,0,0
2676,3,1,6,7,3,3,3,3
2677,1,3,0,3,5,7,5,5
2678,4,4,7,7,4,4,6,6
2679,6,6,6,6,2,2,2,2
2680,0,0,2,2,7,7,6,6
2681,1,0,0,0,3,1,3,0
2682,1,4,7,5,0,0,1,4
2683,3,1,2,1,1,1,1,1
2684,1,1,3,3,1,1,3,3
2685,7,4,7,4,3,4,7,7
2686,3,1,3,1,7,5,3,3
2687,4,0,5,1,7,2,5,1
2688,4,2,1,3,5,3,1,3
2689,3,0,5,4,5,5,5,5
2690,2,3,7,7,1,3,7,7
2691,6,1,5,5,4,5,5,5
2692,7,3,3,3,3,3,3,3
2693,0,1,0,1,3,1,0,1
2694,5,6,3,7,3,7,3,3
2695,6,3,0,2,7,7,7,7
2696,5,3,3,3,4,7,7,7
2697,1,1,2,2,4,0,2,2
2698,6,1,2,0,6,2,6,2
2699,7,4,1,5,3,7,1,1
2700,2,2,6,2,0,2,6,2
2701,4,4,0,4,2,6,2,2
2702,4,3,4,7,7,7,6,7
2703,6,1,6,2,1,1,0,0
2704,7,7,4,5,7,7,6,7
2705,7,0,0,0,0,0,0,0
2706,0,6,4,6,5,6,5,6
2707,7,2,1,0,2,2,3,2
2708,3,4,4,4,3,6,4,4
2709,0,2,1,3,2,2,3,3
2710,1,1,0,0,3,1,7,1
2711,4,4,2,0,5,4,4,4
2712,6,3,7,7,0,1,5,7
2713,3,6,3,2,0,0,0,2
2714,1,3,6,7,5,7,5,7
2715,7,7,3,7,0,6,2,2
2716,3,5,6,7,4,4,4,4
2717,2,2,2,2,1,2,2,2
2718,2,5,1,1,6,6,7,5
2719,2,0,1,1,3,0,1,1
2720,0,7,4,7,2,7,2,7
2721,6,0,4,4,6,4,4,4
2722,1,3,1,3,0,2,0,2
2723,1,1,5,5,6,7,5,5
2724,3,2,5,0,3,2,7,3
2725,3,0,3,2,3,3,3,3
2726,2,1,4,5,1,1,1,1
2727,1,0,4,4,7,7,7,7
2728,7,2,3,2,6,6,6,6
2729,2,7,2,3,2,7,2,3
2730,3,0,7,2,3,1,3,3
2731,3,3,1,3,4,1,1,1
2732,4,1,7,7,7,1,7,7
2733,2,3,6,6,4,6,4,6
2734,6,0,7,7,7,0,7,7
2735,4,0,2,0,0,0,0,0
2736,4,1,0,1,4,5,4,5
2737,2,1,2,2,0,1,2,2
2738,7,6,0,6,3,7,3,7
2739,4,4,3,1,3,1,3,3
2740,0,6,7,7,0,2,7,7
2741,4,3,1,3,7,3,5,3
2742,6,0,6,6,7,0,6,6
2743,4,2,1,2,7,2,3,3
2744,6,6,3,6,3,6,3,7
2745,7,1,7,3,0,0,2,0
2746,4,5,7,7,5,5,7,7
2747,4,3,7,3,7,3,7,3
2748,4,2,1,2,1,1,1,1
2749,1,5,1,1,6,4,2,0
2750,0,0,5,5,4,0,5,4
2751,6,0,7,1,6,0,6,2
2752,6,7,2,2,1,3,2,3
2753,2,6,6,6,0,0,2,6
2754,5,0,6,6,3,2,7,6
2755,2,1,7,7,5,1,7,7
2756,0,6,2,2,1,1,1,3
2757,4,5,4,5,2,7,2,7
2758,5,2,4,2,5,3,4,6
2759,4,4,6,4,4,4,4,4
2760,2,1,7,3,6,5,6,7
2761,5,2,7,7,6,6,7,6
2762,2,5,0,4,4,5,4,4
2763,1,5,7,7,5,5,5,5
2764,3,1,7,7,3,1,7,3
2765,1,4,7,5,3,0,7,5
2766,0,1,3,1,5,1,1,1
2767,7,4,0,4,2,0,0,0
2768,1,6,1,0,7,7,3,3
2769,4,6,1,1,6,6,1,0
2770,6,6,6,6,6,6,6,6
2771,2,5,3,5,7,5,7,5
2772,3,1,5,1,3,1,5,1
2773,0,6,4,4,7,6,4,4
2774,3,3,0,0,6,6,2,2
2775,0,5,7,7,0,5,0,5
2776,2,4,6,4,3,4,6,4
2777,6,3,7,7,3,3,7,3
2778,5,5,2,4,7,5,7,5
2779,1,2,3,3,1,3,3,3
2780,2,7,3,7,2,6,3,7
2781,2,4,1,4,3,5,3,5
2782,2,7,5,5,5,7,5,5
2783,1,7,7,7,0,2,6,6
2784,1,1,3,3,7,7,7,7
2785,5,5,0,4,5,5,4,4
2786,6,5,5,5,6,5,5,5
2787,5,7,4,6,4,4,4,4
2788,0,6,2,6,1,5,3,3
2789,3,5,3,5,3,1,3,1
2790,1,3,2,3,4,1,6,2
2791,3,2,1,3,5,3,5,1
2792,5,7,0,5,1,3,0,1
2793,4,5,0,5,3,3,3,3
2794,3,5,3,1,7,7,7,7
2795,3,1,0,0,4,4,0,0
2796,3,4,4,4,5,5,4,4
2797,6,5,5,5,0,0,0,1
2798,1,6,5,5,6,6,5,5
2799,4,4,5,4,7,7,5,5
2800,5,4,5,4,6,6,6,6
2801,1,6,6,6,4,4,4,6
2802,1,1,2,2,7,7,7,7
2803,6,5,0,5,2,6,2,6
2804,1,0,1,1,3,1,1,1
2805,7,1,0,0,0,1,0,0
2806,2,1,3,3,7,7,7,3
2807,5,4,3,4,4,4,4,4
2808,5,1,1,1,5,1,1,1
2809,2,4,6,4,7,4,7,4
2810,0,4,5,5,7,6,7,7
2811,2,0,5,1,1,1,5,1
2812,2,1,2,2,0,0,0,0
2813,7,7,4,4,2,6,4,4
2814,3,1,3,3,1,1,1,1
2815,2,5,5,5,2,0,2,4
2816,2,5,7,5,7,5,7,5
2817,1,3,0,1,6,2,2,2
2818,1,2,0,0,6,6,4,4
2819,4,5,1,5,1,1,1,1
2820,4,7,7,7,6,7,6,7
2821,6,5,6,4,3,1,6,4
2822,2,2,7,2,4,0,5,0
2823,1,0,4,0,5,5,5,5
2824,3,7,0,5,6,7,6,7
2825,4,6,5,7,7,7,7,7
2826,5,4,1,4,5,5,5,5
2827,0,5,5,5,2,5,1,5
2828,2,5,6,5,1,5,7,5
2829,6,6,4,6,3,6,6,6
2830,2,1,0,0,1,1,0,1
2831,5,6,0,0,6,6,0,2
2832,1,1,2,0,3,1,3,1
2833,6,0,2,0,2,2,2,2
2834,4,4,0,4,4,4,0,4
2835,0,0,5,0,0,0,5,0
2836,0,7,5,7,2,7,6,7
2837,6,3,4,5,6,2,4,4
2838,1,6,0,6,0,0,0,0
2839,2,2,5,7,0,2,5,3
2840,3,4,5,5,7,4,7,5
2841,6,0,5,1,0,0,1,0
2842,5,5,6,5,0,4,4,4
2843,3,7,5,5,3,7,5,7
2844,4,4,1,1,1,1,1,1
2845,0,6,1,5,4,6,0,4
2846,6,1,5,1,5,1,5,1
2847,1,1,0,0,5,5,0,0
2848,0,1,7,7,1,1,3,3
2849,5,2,4,4,3,3,5,5
2850,4,1,6,2,1,1,0,1
2851,0,7,2,7,6,7,2,7
2852,5,2,0,2,4,2,4,2
2853,0,5,7,7,0,0,6,4
2854,4,6,5,6,5,6,5,5
2855,1,2,6,6,4,6,4,6
2856,4,2,3,2,7,3,3,3
2857,6,5,3,3,2,3,3,3
2858,5,3,4,1,5,1,5,1
2859,6,6,2,6,4,6,2,6
2860,4,7,3,7,3,7,3,7
2861,3,2,7,7,0,0,7,3
2862,7,4,3,5,6,4,7,7
2863,7,1,7,5,3,1,7,3
2864,6,2,0,2,4,2,0,0
2865,6,0,2,0,5,0,7,0
2866,2,3,3,3,5,3,1,3
2867,5,5,4,5,3,7,1,5
2868,0,0,3,3,4,0,3,2
2869,7,2,3,2,7,6,7,6
2870,2,0,7,7,7,3,7,7
2871,1,2,1,1,2,2,0,0
2872,5,0,7,4,5,0,7,4
2873,1,2,5,7,5,7,5,7
2874,0,1,0,1,4,5,4,5
2875,1,7,1,5,6,6,6,7
2876,0,2,6,6,1,0,5,0
2877,0,6,5,7,4,6,4,6
2878,3,5,3,5,4,5,4,5
2879,5,3,5,5,4,4,4,4
2880,5,7,4,5,3,3,3,3
2881,2,2,6,2,7,3,6,6
2882,6,4,2,4,7,6,3,6
2883,3,7,5,5,4,5,4,5
2884,3,6,1,7,4,4,5,4
2885,0,3,0,3,7,7,5,3
2886,7,4,2,4,5,4,4,4
2887,1,6,5,7,1,5,5,5
2888,0,7,2,6,6,6,2,6
2889,2,2,3,2,3,2,3,2
2890,3,6,2,2,6,6,2,2
2891,1,3,2,3,0,2,2,2
2892,7,5,2,3,2,4,2,2
2893,6,1,3,1,2,2,3,3
2894,1,4,4,4,5,4,4,4
2895,2,5,7,5,4,5,6,5
2896,1,6,1,5,0,4,1,4
2897,3,0,6,4,6,4,6,4
2898,0,3,4,2,3,3,6,3
2899,1,6,1,1,1,5,1,5
2900,7,7,6,7,5,7,6,7
2901,7,0,6,0,1,0,1,0
2902,3,0,6,4,5,4,7,4
2903,5,1,6,3,6,7,6,6
2904,4,0,2,0,4,4,0,0
2905,2,6,0,0,1,2,1,0
2906,0,0,4,0,2,2,0,0
2907,6,5,6,4,7,5,6,5
2908,1,6,0,4,3,6,2,6
2909,5,5,7,5,5,5,5,5
2910,5,0,1,0,3,1,3,1
2911,3,1,5,5,5,1,5,5
2912,7,5,4,4,3,1,2,0
2913,5,1,5,5,6,6,6,7
2914,0,7,4,4,1,5,5,5
2915,5,1,4,4,3,1,6,4
2916,5,4,7,7,4,4,7,6
2917,4,7,2,2,3,3,2,2
2918,0,6,1,7,3,2,1,3
2919,5,6,1,4,1,6,1,1
2920,1,5,5,5,2,6,6,6
2921,2,6,2,2,5,6,0,6
2922,0,0,5,4,4,4,4,4
2923,1,5,3,1,1,1,1,1
2924,3,7,2,3,3,3,3,3
2925,0,2,2,2,2,2,2,2
2926,0,1,4,5,2,3,0,1
2927,5,2,2,2,6,2,2,2
2928,5,0,1,0,4,4,5,4
2929,6,2,1,3,0,0,0,0
2930,4,7,4,7,1,3,1,3
2931,5,1,1,1,0,1,0,1
2932,2,0,2,2,4,0,0,0
2933,6,6,7,6,2,2,2,2
2934,0,2,3,3,4,4,1,2
2935,1,0,7,0,3,0,3,0
2936,2,0,6,2,0,0,0,0
2937,1,0,1,1,7,4,1,1
2938,7,7,1,7,5,5,1,5
2939,6,4,1,0,7,4,1,4
2940,6,4,7,6,4,4,4,4
2941,0,3,2,3,7,7,3,3
2942,0,6,3,2,0,0,3,2
2943,5,4,7,4,4,4,4,4
2944,5,4,6,4,3,0,7,6
2945,7,1,3,1,5,5,5,5
2946,0,7,3,7,7,7,3,7
2947,7,0,7,7,7,5,7,7
2948,4,2,2,2,6,2,2,2
2949,5,0,5,0,3,0,5,0
2950,5,1,0,1,4,4,4,4
2951,6,6,0,4,0,0,0,0
2952,3,1,0,1,6,7,0,1
2953,5,7,1,1,1,5,1,1
2954,0,6,6,6,5,5,6,6
2955,4,2,5,0,2,2,0,2
2956,0,2,4,4,3,3,4,4
2957,2,2,1,0,0,0,0,0
2958,2,2,2,2,0,2,2,2
2959,4,2,4,6,3,3,6,2
2960,3,5,6,6,1,1,5,5
2961,1,5,3,1,0,1,0,1
2962,4,0,2,2,3,2,3,2
2963,4,6,1,3,2,2,2,2
2964,5,1,4,5,4,5,4,4
2965,5,0,7,5,4,0,7,5
2966,6,5,2,2,6,7,2,6
2967,5,5,1,5,5,5,1,5
2968,7,1,5,5,3,3,5,5
2969,1,1,3,1,2,3,3,3
2970,0,2,7,2,4,2,6,6
2971,1,1,3,3,5,5,7,3
2972,2,0,4,4,2,0,2,0
2973,1,0,6,6,7,3,6,6
2974,4,1,0,1,7,1,2,1
2975,0,6,3,2,4,6,2,6
2976,1,4,7,6,5,4,7,6
2977,0,1,1,1,3,3,3,3
2978,5,5,5,5,1,1,1,1
2979,1,2,0,0,0,0,0,0
2980,1,0,7,3,5,1,7,3
2981,4,0,4,0,1,0,4,0
2982,4,0,0,0,7,5,5,5
2983,0,5,4,5,7,7,7,5
2984,0,2,6,6,3,2,6,2
2985,4,3,4,3,0,3,0,3
2986,2,0,4,0,6,0,4,4
2987,5,7,7,7,7,7,7,7
2988,6,5,5,5,2,6,6,6
2989,4,6,5,5,2,6,6,6
2990,1,3,3,3,7,3,3,3
2991,3,4,3,5,0,4,0,0
2992,6,1,6,5,6,4,6,4
2993,4,5,5,5,0,5,5,5
2994,7,5,7,7,4,4,6,7
2995,5,0,5,5,4,4,7,4
2996,1,4,6,4,4,4,4,4
2997,0,6,4,6,5,7,5,7
2998,0,0,5,4,1,0,5,1
2999,6,1,2,3,2,3,2,3
3000,5,7,2,2,1,3,2,2
3001,6,0,7,2,7,0,7,2
3002,1,4,1,0,2,2,2,2
3003,0,5,6,5,0,5,4,4
3004,1,7,1,7,7,7,7,7
3005,4,4,0,4,7,4,2,4
3006,0,4,0,4,0,4,0,0
3007,0,1,3,3,2,0,2,2
3008,2,0,5,0,1,1,1,1
3009,6,4,4,4,5,4,5,4
3010,4,3,3,3,1,3,1,3
3011,4,4,0,0,1,5,1,1
3012,5,1,2,2,4,0,2,2
3013,7,7,3,3,7,7,3,7
3014,2,2,7,2,1,2,3,2
3015,1,6,5,7,7,7,5,7
3016,4,0,7,5,3,3,3,3
3017,3,4,0,0,2,0,2,0
3018,3,4,1,0,7,7,3,3
3019,3,2,4,4,7,6,4,4
3020,5,7,3,7,1,3,1,3
3021,6,3,2,2,2,2,2,2
3022,2,0,1,0,7,0,7,1
3023,5,4,5,4,4,4,4,4
3024,1,0,5,4,5,4,5,4
3025,0,0,3,2,7,4,7,7
3026,5,6,7,6,4,6,5,6
3027,3,0,4,4,6,6,6,6
3028,5,5,3,7,1,1,1,1
3029,6,7,2,3,0,7,2,3
3030,4,5,4,5,6,6,6,6
3031,7,2,1,1,7,3,1,3
3032,3,3,1,3,2,3,0,3
3033,7,5,6,4,6,5,6,4
3034,7,7,5,7,0,6,1,7
3035,5,0,3,3,6,0,2,2
3036,6,0,3,3,1,1,3,1
3037,7,0,6,0,3,2,2,2
3038,5,1,7,3,3,3,3,3
3039,2,5,1,5,0,5,1,5
3040,1,3,1,3,7,3,3,3
3041,5,5,0,0,1,1,0,0
3042,0,0,0,0,3,0,2,0
3043,4,4,5,5,4,4,5,4
3044,4,6,7,6,2,6,6,6
3045,4,6,2,6,0,4,0,2
3046,0,7,0,6,2,2,2,2
3047,6,2,5,1,2,2,3,3
3048,5,1,7,3,1,1,1,1
3049,1,3,1,3,7,7,3,3
3050,1,7,2,3,1,5,1,1
3051,0,6,1,6,2,6,3,6
3052,2,3,0,3,0,0,0,0
3053,7,1,5,1,3,3,3,1
3054,1,5,2,2,2,0,2,2
3055,2,6,2,6,3,7,3,3
3056,2,7,3,3,6,6,2,3
3057,5,3,2,3,7,7,3,3
3058,2,6,7,7,7,7,7,7
3059,5,7,6,6,1,7,5,7
3060,2,0,7,6,4,0,6,4
3061,2,4,3,2,3,0,3,3
3062,2,1,2,1,7,5,6,5
3063,4,5,5,5,7,5,5,5
3064,5,1,5,1,5,1,5,1
3065,3,0,7,2,6,6,7,6
3066,7,6,1,0,7,6,3,7
3067,5,4,7,7,4,4,4,4
3068,3,0,4,0,5,1,5,1
3069,3,4,1,0,0,4,0,0
3070,4,3,0,1,7,3,5,1
3071,7,0,7,7,5,1,7,7
3072,0,4,2,2,0,4,2,2
3073,5,5,1,1,2,3,3,3
3074,7,6,5,4,6,6,4,4
3075,4,6,4,6,5,7,5,7
3076,7,5,3,5,6,6,2,7
3077,6,4,2,6,4,4,2,4
3078,3,6,2,6,7,6,6,6
3079,3,7,1,1,2,6,0,0
3080,7,7,1,7,0,2,0,2
3081,6,7,7,7,2,3,3,3
3082,0,7,2,6,4,4,4,4
3083,0,1,5,5,0,0,4,4
3084,5,4,1,4,5,5,5,5
3085,0,7,2,6,6,6,2,6
3086,1,6,0,0,0,0,0,0
3087,5,3,1,3,4,0,4,0
3088,3,4,3,4,2,6,2,6
3089,3,1,3,1,4,4,5,5
3090,4,5,5,5,3,3,7,7
3091,2,5,2,0,5,5,0,4
3092,6,6,6,6,6,6,6,6
3093,4,2,1,2,6,6,6,6
3094,6,0,0,0,2,0,0,0
3095,0,6,3,6,2,2,2,2
3096,1,0,1,0,1,0,1,0
3097,3,6,5,4,6,6,5,6
3098,1,3,4,0,1,3,5,1
3099,4,0,7,1,6,0,7,7
3100,5,7,5,7,1,7,5,7
3101,0,2,6,6,6,6,6,6
3102,5,3,1,3,4,4,0,0
3103,5,1,2,1,2,2,2,2
3104,0,6,5,4,4,4,4,4
3105,7,2,7,7,4,4,7,7
3106,6,3,5,7,7,3,7,7
3107,0,5,3,7,6,4,7,7
3108,5,1,6,5,7,1,7,5
3109,4,7,0,7,1,5,1,5
3110,2,2,2,2,1,2,2,2
3111,7,7,7,7,0,4,1,7
3112,4,1,5,5,1,1,1,1
3113,3,2,2,2,1,2,2,2
3114,7,5,2,5,6,5,2,4
3115,3,1,2,0,1,1,2,0
3116,7,5,5,5,1,1,1,5
3117,2,2,1,2,6,6,3,2
3118,7,1,6,6,5,1,6,7
3119,2,6,7,7,6,6,6,6
3120,4,5,6,7,1,5,7,7
3121,4,0,0,0,7,4,6,0
3122,7,3,0,1,2,3,0,0
3123,4,6,0,2,6,6,0,6
3124,2,5,5,5,3,7,1,5
3125,6,5,7,7,1,5,7,7
3126,0,6,3,2,4,6,3,6
3127,2,1,3,3,0,1,1,1
3128,5,4,3,3,2,0,3,3
3129,5,4,1,4,2,2,3,2
3130,5,0,7,1,4,0,5,1
3131,2,3,1,3,4,2,4,3
3132,0,3,2,2,3,3,2,3
3133,7,5,4,5,0,5,4,4
3134,7,0,1,1,2,0,1,0
3135,6,0,7,1,5,5,7,5
3136,6,2,5,6,0,2,4,4
3137,0,6,6,6,5,7,7,6
3138,3,6,2,6,1,1,0,0
3139,7,5,0,1,2,6,2,0
3140,0,7,2,2,4,4,2,6
3141,6,2,1,3,2,2,2,2
3142,2,6,7,6,7,6,7,6
3143,7,1,6,3,4,5,4,4
3144,7,2,7,7,6,2,7,7
3145,4,4,4,6,6,6,6,6
3146,7,6,7,6,7,6,7,7
3147,3,2,7,7,1,1,1,1
3148,1,5,4,5,3,1,1,5
3149,2,3,7,7,7,7,7,7
3150,0,0,2,2,6,6,6,2
3151,3,4,7,7,7,7,7,7
3152,4,2,2,2,2,2,2,2
3153,1,0,6,2,2,2,2,2
3154,4,3,0,0,7,3,6,3
3155,7,5,5,5,3,7,7,5
3156,3,0,0,0,5,1,1,0
3157,0,4,0,4,1,4,0,4
3158,3,7,7,7,4,6,5,7
3159,0,0,1,1,3,1,1,1
3160,0,4,6,6,6,6,6,6
3161,7,3,6,6,5,5,4,4
3162,1,5,5,5,3,7,7,7
3163,7,2,5,4,7,2,5,5
3164,1,7,2,7,4,5,4,6
3165,2,2,1,2,4,2,4,2
3166,3,2,1,0,3,2,1,0
3167,0,0,1,0,5,5,5,1
3168,7,6,4,4,2,6,6,6
3169,7,5,7,5,2,6,6,7
3170,7,2,2,2,4,6,6,6
3171,2,7,6,7,1,5,5,5
3172,6,6,2,2,6,6,6,6
3173,5,2,2,2,5,4,2,2
3174,0,3,3,3,2,3,3,3
3175,2,0,0,0,2,0,0,0
3176,7,1,4,5,0,1,0,0
3177,3,5,1,1,3,3,3,1
3178,1,4,0,4,2,6,2,4
3179,6,4,0,0,1,0,0,0
3180,5,3,5,3,2,2,0,2
3181,2,2,5,1,3,3,3,3
3182,0,4,1,4,4,4,5,4
3183,3,2,7,6,3,2,3,3
3184,0,5,2,7,5,5,6,5
3185,3,2,0,0,7,3,1,0
3186,7,5,3,1,5,5,5,5
3187,2,3,1,1,2,2,0,0
3188,6,0,7,6,1,1,3,1
3189,6,1,0,1,0,1,0,1
3190,4,0,1,0,5,5,5,5
3191,3,1,0,1,4,0,0,0
3192,6,7,5,5,5,5,5,5
3193,7,1,1,1,6,1,2,1
3194,6,0,3,0,5,4,5,5
3195,4,2,3,3,4,0,0,0
3196,2,5,5,5,6,5,5,5
3197,4,2,4,4,6,6,4,6
3198,1,3,5,3,4,2,4,7
3199,1,3,3,3,0,2,2,3
3200,7,1,7,3,7,7,7,7
3201,1,6,2,6,7,7,7,6
3202,7,2,7,2,1,0,5,0
3203,2,1,4,0,0,0,4,0
